13:29:58.955 | 0f 0c 90 90 10 fb 24 db 1f bd 2c 7f 17 c6 25 ff  | -102 CRC error
13:29:59.218 | 0f 0d 90 9c 1a 1f 22 c6 2a 36 24 c9 21 d6 17 d5  | -102 CRC error
13:29:59.496 | 0f 0e 90 a8 23 c9 22 c0 1b 24 1c 99 26 73 2d 5b  | -101 CRC error
13:29:59.757 | 0f 0f 90 b4 1f a6 16 d9 21 35 15 fd 17 aa 17 c1  |  -98 CRC error
13:30:00.020 | 0f 10 90 c0 19 b9 25 69 17 16 18 c1 1f 59 2a 78  | -102 CRC error
13:30:00.290 | 0f 11 90 cc 1e 66 23 76 33 ea 1a 98 28 5c 14 09  | -102 CRC error
13:30:00.560 | 0f 12 90 d8 24 a8 22 d6 0f 6c 22 86 20 d2 2a ca  | -101 CRC error
13:30:00.823 | 0f 13 90 e4 24 b5 22 7a 1c d2 33 d1 1c 3b 19 79  |  -99 CRC error
13:30:01.092 | 0f 14 94 f0 24 97 23 9a 2a 39 0d ab 29 84 19 c2  | -104 CRC error
13:30:01.362 | 0f 15 90 fc 25 2e 11 71 1e d9 1a cd 1a 1d 22 a8  | -100 CRC error
13:30:01.641 | 0f 16 91 08 20 7c 26 6f 18 38 0d 78 17 8d 2c e2  |  -99 CRC error
13:30:01.895 | 0f 17 91 14 2b 37 1a c6 1f 7c 31 c0 1c 38 22 0e  | -100 CRC error
13:30:02.164 | 0f 18 91 20 25 8e 23 34 17 15 30 7a 1e 3e 20 c7  | -102 CRC error
13:30:02.443 | 0f 19 91 2c 10 1e 1b 10 1d 6e 20 26 12 c2 28 66  | -102 CRC error
13:30:02.713 | 0f 1a 91 38 2b 6d 1a 46 21 65 12 75 1e 20 28 27  |  -98 CRC error
13:30:02.982 | 0f 1b 91 44 25 d3 20 b3 1e 60 23 f2 2a a5 1f d1  |  -99 CRC error
13:30:03.245 | 0f 1c 91 50 22 85 19 22 15 b4 1c 23 2f 2e 19 4d  | -101 CRC error
13:30:03.515 | 0f 1d 91 5c 1e c3 24 2b 1b 42 18 5a 1d 63 16 14  | -100 CRC error
13:30:03.785 | 0f 1e 91 68 26 27 18 74 1e fe 1f 83 29 03 22 78  | -101 CRC error
13:30:04.048 | 0f 1f 91 74 26 17 29 28 1c b7 20 75 1b 57 13 32  | -100 CRC error
13:30:04.317 | 0f 20 91 80 2b 41 24 87 27 da 27 30 32 87 2a ab  | -102 CRC error
13:30:04.587 | 0f 21 91 8c 1c c7 27 dc 20 6c 20 b8 25 3e 28 73  | -100 CRC error
13:30:04.850 | 0f 22 91 98 21 4e 1e 07 26 6d 22 0b 2b 09 26 eb  | -102 CRC error
