15:56:53.174 | 0f 2e 03 ad 76 83 80 0a e8 47 45 4b 7c bf fa 08  | -107 CRC error
15:56:53.406 | 1e 50 03 c0 86 d9 f8 72 13 13 23 62 1f 76 cc 00  | -106 CRC error
15:56:53.688 | 0f 2f 8f b8 4e b8 7f b1 7b 06 4c 5f ff fc e8 00  | -108 CRC error
15:56:53.956 | 0f 54 03 e0 8e 80 d1 62 6f 12 26 00 dc 04 93 40  | -103 CRC error
15:56:54.224 | 07 00 00 00 20 00 00 01 40 00 80 00 02 02 20 00  | -101 CRC error
15:56:54.490 | 00 00 00 07 80 00 00 00 00 40 00 00 00 00 00 00  | -100 CRC error
15:56:55.556 | 0f 60 05 00 a0 29 a9 23 d1 03 02 07 0e 37 a0 40  | -106 CRC error
15:57:01.723 | 1e ec 1a a2 f9 f3 db b5 6c 83 69 17 1c 67 e0 00  | -105 CRC error
15:57:02.005 | 16 80 24 80 01 80 80 10 67 d0 90 df 08 1d c0 00  | -102 CRC error
15:57:02.540 | 00 00 08 00 08 10 00 01 10 20 00 41 00 08 00 00  | -100 CRC error
15:57:03.073 | 00 01 00 00 01 00 00 00 80 00 00 00 00 00 00 00  | -103 CRC error
15:57:05.756 | 0f 2c 08 10 4e e3 e5 2d be 1c d6 4f f8 5c c5 a0  | -103 CRC error
15:57:07.089 | 0c 10 44 01 40 94 a8 04 20 88 f1 a2 05 e9 60 00  | -105 CRC error
15:57:07.627 | 1e ba 11 7a ff d9 04 44 e5 45 2e bc 7b fe 50 02  | -107 CRC error
15:57:08.174 | 0e bf 3b a3 f7 62 7f 2d 2c 86 d1 ff f2 83 f0 00  | -106 CRC error
15:57:08.440 | 9f fe a4 40 f1 16 3e 1b 32 c7 ee fb ac 2f 38 07  | -108 CRC error
15:57:09.506 | 3f 74 25 dd 7f ee 7d fe f5 4d b4 4d b1 bd bf 21  | -111 CRC error
15:57:11.123 | 0f ac 5f 0f b6 0f 30 26 4f eb 46 4b c9 45 c0 00  | -103 CRC error
15:57:13.539 | 1e fe 1b a6 d7 c5 cc 71 69 53 e3 19 fa 60 14 80  | -105 CRC error
15:57:13.806 | 09 80 27 03 90 40 04 02 c8 31 29 5a 8f da 00 00  | -103 CRC error
15:57:14.073 | 1e d4 57 c1 c0 11 bc 32 af 61 4b 86 f4 0a 56 5f  | -102 CRC error
15:57:16.212 | 3e fa 1f d4 78 63 48 a2 a2 c5 7a e3 cc 07 fa 40  | -106 CRC error
15:57:16.489 | 9e fc 97 f7 f2 7c 9f 9f f8 ff 8b 2f ff ff d8 00  | -108 CRC error
15:57:18.623 | 0f 8c 69 27 3e fe fa d9 ce b7 44 5a 4a 1c cf c4  | -106 CRC error
15:57:19.973 | 1f fc 3a 8b ed 1d 33 08 7e 9b fd f9 c7 8b 40 00  | -106 CRC error
