15:52:18.316 | 0f 0c 00 30 1c 21 3f c1 7c 24 46 cf 72 25 de 10  | -102 CRC error
15:52:18.586 | 0f 0a 80 3c 40 ac 38 5c 78 90 b8 71 b0 05 f9 80  | -101 CRC error
15:52:18.855 | 0f 0c 00 90 57 32 6d ac 78 68 d3 24 67 61 91 f0  | -102 CRC error
15:52:19.657 | 87 81 81 b8 9e 79 10 63 2e 6c 62 26 29 1e 36 00  | -101 CRC error
15:52:19.921 | 3e 2c 07 c3 07 ba fc e7 be 9c 5d b9 d7 1e 6c 00  | -103 CRC error
15:52:20.190 | 06 12 00 00 1c 82 00 42 10 11 90 04 08 01 c0 00  |  -96 CRC error
15:52:20.738 | 8f 0e 09 38 63 f3 6e 24 17 84 98 90 f9 90 5a 20  | -103 CRC error
15:52:21.008 | 7f be 15 8a 3c af 27 1c 67 e7 4e 7e 99 fb 04 10  | -104 CRC error
15:52:23.684 | 0a 00 02 40 82 51 50 01 38 21 08 04 81 22 5f 00  | -100 CRC error
15:52:24.756 | cf dd 83 a0 4e a6 78 9b e1 68 7f b8 7e 4e 5e ac  | -106 CRC error
15:52:25.288 | 8f 1e 0d f0 77 8f bb 72 f6 3e 7c 71 f9 d7 97 e1  | -105 CRC error
15:52:27.980 | 9f ac 3e 87 6c df f3 d1 9b 3c 7c 47 3b 72 a0 c1  | -103 CRC error
15:52:28.513 | 0f 3e 23 e7 1d 91 e3 c6 de 3c 78 8f f6 1b b5 00  | -104 CRC error
15:52:29.045 | 3d e6 35 39 ed e3 9f ac f8 b7 1c e7 1b 32 c2 04  | -103 CRC error
15:52:29.585 | 1e 78 c8 a1 3f ae 1d 3a 61 89 16 81 ed a2 c6 00  | -103 CRC error
15:52:30.650 | 7f f3 c3 de 5b f4 ff e7 bf f2 f3 ce 3e 7f f6 c3  | -105 CRC error
15:52:31.189 | 0f 38 04 e0 41 c1 07 c1 80 02 1f 86 ae 0c f6 00  | -101 CRC error
15:52:31.468 | 5f ee 0d f8 d8 b3 ce 5a cb 2d f0 65 61 f7 30 0c  | -103 CRC error
15:52:31.722 | 9f 6c 3a 61 f3 5f 3e e7 8e 2c 3a 3f e7 6f b8 61  | -104 CRC error
15:52:31.991 | 0f 37 02 28 4c a8 fe 40 aa 11 eb e1 f8 61 bf d2  | -102 CRC error
15:52:32.270 | 0e 70 05 40 4c 08 41 80 83 18 84 71 22 50 fd 80  |  -99 CRC error
15:52:32.539 | 9f 7a 0d f1 8d b9 34 2f fe e7 e3 9e 37 fb 27 0a  | -104 CRC error
15:52:33.342 | 0f 3c 02 d0 3b bc 77 37 71 09 d9 8f d6 47 88 10  | -102 CRC error
15:52:33.881 | 1e 7c 1b e0 9f 3c e8 8e be 1c f4 c9 78 f3 d1 82  | -103 CRC error
15:52:34.144 | 0f 3f 05 e8 56 85 75 09 cb 07 fc 45 da c5 f3 00  | -101 CRC error
15:52:34.413 | 4f 84 18 23 c6 c6 30 88 d9 cd e4 33 e3 6c 40 00  | -102 CRC error
15:52:34.946 | 3f 65 1d b2 f3 85 99 32 53 2f 1f 3c 34 fb 7c 10  | -104 CRC error
15:52:35.216 | 4f 43 07 2c 30 53 3c 31 67 a7 0e 69 7b d2 26 08  | -103 CRC error
15:52:35.748 | 1e 14 ac d0 d7 f6 b4 b0 77 24 09 1c e7 cc f8 05  | -100 CRC error
15:52:36.287 | 07 4e 07 50 b6 78 d7 d2 5b 22 62 44 e1 a4 17 60  | -102 CRC error
15:52:36.550 | 1f 20 1b 21 87 13 3a a1 47 32 c5 43 d4 b2 c4 00  | -103 CRC error
15:52:37.089 | 0f 4b 03 78 1c fa 3d 11 73 c3 98 b0 ed af 8f 00  | -103 CRC error
15:52:37.891 | 3f 3c 1c e1 ce ff 7f c8 f3 0f bb db f3 c7 be 30  | -105 CRC error
15:52:38.170 | bf 3e 1f 07 27 0c b7 4b cf 8e 70 6b ee db d8 30  | -103 CRC error
15:52:38.439 | 0e 4e 07 50 73 94 88 69 0f 60 24 c1 92 8a 0d 40  | -102 CRC error
15:52:38.693 | 7f f1 c3 c6 3c bc e1 cf a7 2e 3b fc 79 ef 3f f8  | -107 CRC error
15:52:40.044 | 0e ac 17 f0 fa b4 18 49 51 11 7e 09 14 3f 3b 02  | -102 CRC error
15:52:41.116 | 9f 68 61 61 33 95 dc 72 88 4e c7 a0 32 3b 42 00  | -102 CRC error
15:52:41.379 | 2f b4 21 c2 8b 24 b5 0d 1b 25 dc 03 c8 6f e0 00  | -102 CRC error
15:52:41.648 | 0f 3b 04 04 22 46 49 58 04 20 c1 e3 a4 0b ca 00  | -101 CRC error
15:52:41.918 | 1f 7c c5 44 99 bc eb bb 94 da 88 d9 56 c9 e0 e1  | -104 CRC error
15:52:42.450 | 0c 60 44 04 c0 23 50 40 00 a4 01 08 14 50 40 00  |  -99 CRC error
15:52:42.999 | 9f c5 0f 18 f1 87 1e a5 a5 3d e3 97 cf 0e 7d 41  | -106 CRC error
15:52:43.268 | 0e 86 09 18 60 00 a7 b1 c8 81 83 44 fa e3 ca 80  | -102 CRC error
15:52:43.538 | 1f 63 81 30 6d e4 32 63 8f 17 7f 6a e0 99 20 00  | -103 CRC error
15:52:43.801 | 8f 46 09 48 2d 8c c2 18 f3 f0 56 41 be d2 4a c0  | -101 CRC error
15:52:44.070 | 0e 48 08 81 48 20 2a 43 30 86 88 44 4c 10 40 00  |  -99 CRC error
15:52:44.340 | df 9c 35 e1 ef 9f f8 c7 2f cf df 3c ce 5d e9 08  | -105 CRC error
15:52:44.609 | 1f 76 8b 28 e5 e3 bc 11 bf 26 7c 3b 8d 9e f4 00  | -104 CRC error
15:52:45.142 | cf fe 1d f8 77 e7 7e 79 75 c7 9e de 79 e7 97 0e  | -107 CRC error
15:52:45.944 | 08 cc 10 08 0e 2e 80 e3 11 10 00 4c 87 60 00 00  | -102 CRC error
15:52:46.214 | 1e d8 8e 92 c5 4e 42 ec 3e ac 31 14 48 7b 41 00  | -104 CRC error
15:52:46.746 | 0f fe 4b a5 79 e8 f7 97 1e 65 df 26 7e 65 0d 02  | -103 CRC error
15:52:47.279 | 3f 90 a9 06 68 ea b4 c8 a6 0a 94 88 64 90 80 10  | -103 CRC error
15:52:48.366 | 0f 74 8a c1 c5 90 72 2b 30 c5 e9 da 6b f2 c0 00  | -102 CRC error
15:52:48.620 | 9f ee 1d f0 e3 1e f0 eb fe 1c bc 77 a2 be f0 00  | -105 CRC error
15:52:49.423 | 0f 78 05 a0 24 3c 21 14 4b cc a8 8a 42 44 81 20  | -101 CRC error
15:52:49.701 | 3f fc e2 d7 1f 3d 3a 73 bb 14 ff e1 db 8f 3c e0  | -105 CRC error
15:52:49.971 | 1f d0 ee 1a e8 56 b4 6c 79 71 b3 7a e9 5f 80 10  | -104 CRC error
15:52:50.240 | 0f 7f 17 a7 0c 43 e1 8c 7c 6f 1d 2c 78 f6 e9 86  | -103 CRC error
15:52:50.503 | 0f 70 17 40 81 34 4d 80 87 18 a5 50 85 04 79 08  | -100 CRC error
15:52:50.773 | 0e 74 12 c0 18 05 02 44 82 11 a4 70 01 f8 00 00  |  -99 CRC error
15:52:51.306 | 0f 7f 07 e0 4b 66 4c a2 44 28 d3 26 e5 8d 73 00  | -103 CRC error
15:52:51.575 | 0e 80 0c 00 79 78 50 10 7c 46 56 04 10 60 40 00  | -100 CRC error
15:52:51.845 | 0f 92 2c b0 b7 71 35 c2 5e 7f b6 8c f1 25 28 10  | -103 CRC error
15:52:52.647 | 1e 21 c6 1b f9 b3 02 30 74 6f 0a 15 31 e6 c3 02  | -104 CRC error
15:52:52.910 | cf 87 0e 3c 3e eb df 1e bf fd e7 fb 7f fd ff e0  | -105 CRC error
15:52:53.728 | 3f b1 3c 34 e7 1f 7d 77 fa 73 c8 1f 1d b8 61 80  | -104 CRC error
15:52:53.997 | 3f 26 1d b8 c7 9b fd 9f 8e 1c 36 37 86 ae 58 30  | -104 CRC error
15:52:54.251 | 9f 16 0e 78 7f f5 cb 9c fe c3 f6 98 f7 4d ef 1c  | -105 CRC error
15:52:54.530 | 0f 8b 06 84 d7 69 06 61 00 e9 37 c9 98 c3 a1 c0  | -101 CRC error
15:52:54.800 | 4f 8c 0d 20 1a b2 43 a0 a5 38 c1 65 f7 8d 73 80  | -103 CRC error
15:52:55.054 | 27 d6 f3 e7 8f f8 3c ec 4e 5c fc f1 c5 87 36 ec  | -103 CRC error
15:52:55.339 | 0f 10 35 01 80 00 ae 40 55 8c 18 10 15 8b 00 00  | -100 CRC error
15:52:56.674 | 3f e7 0f cc 7b 71 ef fd c3 1e 7f 2f 6c e7 e4 18  | -104 CRC error
15:52:56.943 | 4f 97 0d e0 61 ff 47 dc 58 f8 ef 7b eb cd 28 c2  | -104 CRC error
15:52:57.206 | 7f bc 7f e5 fb 8d 3a ed 79 8f 8f 9b f3 9a c1 08  | -104 CRC error
15:52:57.745 | 3f 5d 3d 64 f3 c7 3f 08 71 e7 8c b1 f9 bf 90 60  | -104 CRC error
15:52:58.008 | 1e 78 65 0c 15 1e 59 fb e1 df 1b f7 7d 7a 84 10  | -104 CRC error
15:52:58.278 | 0f 30 1c c0 3b 01 cb 48 17 c7 3d 08 4e 15 3e 00  | -100 CRC error
15:52:58.548 | 0f b4 3d c1 b4 26 fd 4b 39 0f af 23 31 4b 44 00  | -102 CRC error
15:52:59.080 | 05 98 0e 20 39 f0 c3 29 29 01 01 b2 32 41 2c 80  | -100 CRC error
15:52:59.350 | 4f 9e 0e b8 38 75 12 60 ff 24 fe 28 c8 8f 3c 00  | -102 CRC error
15:52:59.628 | 07 cf 0f 70 6b d0 8b 23 f0 e2 fd cd bc 26 8f 10  | -102 CRC error
15:53:00.431 | 7f c3 0f 38 f7 f6 7e 37 c3 16 98 fb 4f ec b4 1c  | -104 CRC error
15:53:00.700 | 7f e3 0f 38 5a f2 ef 71 7f c3 a6 09 fd d5 ce 21  | -104 CRC error
15:53:00.970 | 5f c7 8f 4c ba f4 8f ed bd 2f 6f 2f 7e f3 f4 18  | -105 CRC error
15:53:01.233 | 1f 20 7e 03 f3 c5 c2 0c af cb e1 0f 04 3d e8 00  | -103 CRC error
15:53:01.772 | 1f d9 3e 4c fa f2 43 a1 be b8 e6 e7 5e 1c 66 84  | -104 CRC error
15:53:02.035 | 1e 9c 1f 60 b7 d4 32 c8 4e 90 61 8e d2 1c b4 00  | -103 CRC error
15:53:02.305 | 0f a8 1f 81 9c 89 0b f2 ff e3 e5 cf 94 86 e9 00  | -103 CRC error
15:53:02.574 | 0f 50 3f c1 5e 85 4b 1c 54 91 03 35 08 35 68 00  | -102 CRC error
