11:53:36.014 | 0f 40 13 00 24 72 1f a8 5c 30 40 c0 05 b0 bd d8  |  -98 CRC error
11:53:36.284 | 0f 03 26 18 42 e4 33 9a 1f 98 54 00 2a 48 41 8c  |  -99 CRC error
11:53:36.551 | 0f 43 4c 60 b8 4c 81 24 73 24 72 d8 5d 1c 82 94  | -100 CRC error
11:53:36.820 | 07 a1 c9 24 22 21 19 06 23 a4 39 48 23 76 47 7a  |  -98 CRC error
11:53:37.096 | 0f 44 93 30 12 01 28 1a 25 88 19 d5 20 c4 17 6d  |  -98 CRC error
11:53:37.357 | 0f 45 93 3c 1b 2e 23 93 1a 2b 1f 06 21 86 19 51  |  -98 CRC error
11:53:37.629 | 0f 46 93 48 22 4e 29 7e 1f f1 18 0a 24 9b 27 df  | -100 CRC error
11:53:37.899 | 0f 47 93 54 1b b4 26 b6 11 8a 18 a2 16 b7 1a dd  |  -99 CRC error
11:53:38.166 | 0f 48 93 60 18 16 24 9c 4e f6 4a 7e 45 3c 3f 34  | -100 CRC error
11:53:38.435 | 0f 49 93 6c 0f 39 18 01 20 5c 1e fe 20 a2 17 c5  |  -99 CRC error
11:53:38.699 | 0f 4a 86 f0 3c cc 39 64 40 aa 39 9c 46 e0 2c c4  |  -99 CRC error
11:53:38.969 | 0f 4b 93 84 1e f8 21 64 22 df 22 b0 26 38 21 f6  | -101 CRC error
11:53:39.239 | 0f 4c 93 90 1e fd 28 e4 21 02 1b df 1b 4c 13 6e  |  -99 CRC error
11:53:39.506 | 0f 4d 93 9c 20 43 0f 61 2b 14 24 5b 2b 60 14 ee  | -100 CRC error
11:53:39.775 | 0f 4e 93 a8 2a 2d 22 7e 1e b9 26 74 58 28 a0 70  | -100 CRC error
11:53:40.045 | 0f 4f 93 b4 20 f6 1e 19 08 71 21 79 1e 85 19 56  | -100 CRC error
11:53:40.310 | 0f 50 93 c0 0c 6b 1d 59 25 08 09 f0 3f e8 4c a2  |  -99 CRC error
11:53:40.581 | 0f 51 93 cc 2b 08 17 6c 23 83 0f fe 18 76 16 f8  | -100 CRC error
11:53:40.847 | 0f 52 93 d8 1e bf 1c ce 31 60 2e e4 44 62 58 10  |  -99 CRC error
11:53:41.116 | 0f 53 93 e4 2a 48 1d 10 2e 84 18 aa 21 07 24 90  |  -99 CRC error
11:53:41.387 | 0f 54 93 f0 21 4c 15 89 20 34 2e 9b 1e dc 16 41  | -100 CRC error
11:53:41.651 | 0f 55 93 fc 21 60 1a 21 23 14 1c 80 22 41 1f 88  | -102 CRC error
11:53:41.920 | 0f 56 94 08 1d 5f 24 23 21 46 25 d7 1d b0 24 a4  | -100 CRC error
