15:32:48.743 | 1f d4 7f 0d fe 49 4e 90 41 1d 81 7e 02 ff c0 81  | -107 CRC error
15:32:49.010 | 3f ac 6e 3d fd 5c bd 40 5e 99 7d b1 70 ff 7a 7f  | -109 CRC error
15:32:49.280 | 0f ec 2f c7 e2 08 52 50 54 97 ea 3a 2c 8b 88 00  | -110 CRC error
15:32:49.547 | 0f dc 5c e1 51 71 21 a5 27 85 1e fe be 6d d0 00  | -107 CRC error
15:32:49.819 | 0f ff ae 50 4f d1 29 e1 e2 c5 cf 60 91 17 0a 00  | -110 CRC error
15:32:50.081 | df b8 b9 c1 af 08 31 0f 38 f1 c9 31 21 a5 20 00  | -106 CRC error
15:32:51.423 | 0f fc 1f e0 3d fe 6c ab dc 51 ad 5d 5a f4 6c 40  | -108 CRC error
15:32:51.692 | 0f f6 8b bc be 06 fb cb df 1c 02 13 b4 3f f8 00  | -109 CRC error
15:32:51.961 | 4f f6 6f e0 ab d3 e8 cc f1 0e 6b 2b be 50 3c 20  | -109 CRC error
15:32:52.229 | 2f ee fc c2 c9 a1 e4 44 26 96 20 5f d0 7f 90 00  | -107 CRC error
15:32:52.497 | 0a f0 11 01 08 20 28 00 14 00 34 02 40 06 80 00  | -104 CRC error
15:32:52.768 | 1f f9 fa c6 56 8c ac 93 10 5b 9b ec 84 30 00 00  | -108 CRC error
15:32:53.038 | ff e8 5e e6 bd 92 7b 33 fe ff d0 33 fc 6d a8 04  | -110 CRC error
15:32:54.375 | 5f fe 3f df 9f fc bf b6 66 f8 17 7c d1 bf 10 30  | -112 CRC error
15:32:55.181 | 07 05 e1 83 9b 47 08 22 0c 53 f0 fd f0 0c e0 02  | -106 CRC error
15:32:55.450 | 0f b6 61 2a 3d 0e bb 0f 2c 5d f9 ff fb fe f0 01  | -109 CRC error
15:32:55.984 | 06 00 08 08 4a 08 0e 00 13 34 90 22 00 05 00 00  | -104 CRC error
15:32:57.057 | 9e 9a e1 b0 ef 7c 9e 87 ef ce cf 2b 7c 4b 9b e0  | -109 CRC error
15:32:57.331 | 0e ad 0f 03 be df ff 0e 74 1d d5 20 f9 26 bf c0  | -110 CRC error
15:32:57.600 | 0f 1c 60 21 37 8a 04 04 01 20 8b 89 22 7d 80 00  | -107 CRC error
15:32:58.403 | ef f8 62 a0 67 c2 e2 7f 05 fd f8 5a 7f 90 50 00  | -107 CRC error
15:32:58.666 | 1f be c5 c2 6f 26 5f 47 e8 6b ef b5 ec 2f f4 00  | -112 CRC error
15:33:00.005 | 0f 18 23 c1 56 f9 93 a1 45 86 ea a4 3e 73 ff 80  | -109 CRC error
15:33:00.809 | 0f 17 1f d4 17 60 1b 21 5b 31 20 0e 3f e0 b9 08  | -108 CRC error
15:33:01.347 | 0f 9d 12 58 32 d4 1e f9 58 b2 7f c9 a7 24 88 00  | -108 CRC error
15:33:01.619 | 1f 68 c9 82 09 ca 82 21 24 3f f0 85 50 92 08 00  | -108 CRC error
15:33:01.888 | 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  | -104 CRC error
15:33:02.423 | 2f 1e 33 71 2c 05 3f d5 ea 4a 06 2f ee 1f 20 3f  | -110 CRC error
15:33:03.226 | 0f 20 f8 0f ea ca 3f cf f7 97 3f 7d d1 ff 90 a0  | -111 CRC error
15:33:04.033 | 1f 3f 9d a8 3c 18 78 f8 bc 39 77 ff bd 2d ba 00  | -111 CRC error
15:33:04.300 | 1f f8 cd 81 b0 d1 89 f4 c9 23 ff ee 3f 50 b4 00  | -112 CRC error
15:33:04.571 | 0e 00 25 04 00 84 c9 06 32 70 02 28 04 28 00 00  | -105 CRC error
15:33:06.176 | df f7 78 2b df f1 8e 09 70 1e 9a aa b8 7b 20 00  | -108 CRC error
15:33:06.447 | 0e 58 34 34 40 88 83 72 6d 80 c2 e5 b6 f8 58 00  | -107 CRC error
15:33:06.715 | 0f 5f ff fc 7f 22 5e 74 76 e3 38 83 df fe af c3  | -113 CRC error
15:33:06.986 | 0f af f8 a0 73 d1 a0 d4 89 8f e7 37 ec ab e0 00  | -109 CRC error
15:33:09.933 | 0f 72 20 c1 a5 02 07 02 40 1f c6 20 19 40 00 00  | -106 CRC error
15:33:10.734 | 2f df de de 1e 1c bf e7 ff ed bd ff ff ff ff c1  | -112 CRC error
15:33:11.273 | 3e 78 57 41 ee 0f da c7 37 6e 44 49 f1 fd f8 06  | -109 CRC error
15:33:11.543 | 0f fe 35 e8 48 ff 9c 64 1a d7 50 46 01 1c fb f0  | -109 CRC error
15:33:11.809 | 04 80 00 00 fc 04 10 04 20 00 90 80 04 49 00 00  | -105 CRC error
15:33:12.082 | 1e e4 6c 7b ff 21 37 33 ff 8d 9f 12 37 ff ee 00  | -113 CRC error
15:33:12.345 | 0f 42 1a 18 61 0a 00 f1 6e 56 88 2f d2 b9 70 00  | -107 CRC error
15:33:12.616 | 77 a3 fe 5a 64 f2 16 88 fe 15 df ff 79 ff f0 28  | -111 CRC error
15:33:12.885 | 0f 2b 6c c0 74 10 3b 63 b0 22 7b 3c d0 41 00 00  | -107 CRC error
15:33:13.157 | 7f 99 d9 e2 d2 12 af 2d ef ff bf ba 25 1f e1 80  | -111 CRC error
15:33:13.955 | 0f 48 35 81 2d 22 2b cf 34 14 d2 3b 23 df dc 17  | -108 CRC error
15:33:14.493 | 0f 4b 1e f0 5e be ee 00 f5 c0 f3 60 fe c1 1d 78  | -109 CRC error
15:33:14.762 | 3d 58 f8 c7 a6 93 e4 7e 99 15 48 f2 27 68 00 00  | -110 CRC error
15:33:15.032 | 2f 4c 1d d9 f0 90 e7 b2 30 e1 7c d2 4c cf f0 00  | -109 CRC error
15:33:15.301 | 8f 4d 1b f0 98 f2 3f a1 5b 32 4e a7 8f 43 f4 00  | -111 CRC error
15:33:15.832 | bf 7f bf ef e3 c7 fc 2f 68 7f f9 75 f9 db 82 00  | -111 CRC error
